"X1","X2","label"
2.11440846188116,-23.5937639204438,"roll-over"
0.236675454032606,1.44262893930056,"concurrence"
-1.04961822841503,-5.11197351162953,"benefited"
25.1591811457685,10.5350634158515,"Robertson"
-1.07555126477705,12.1120249049002,"His"
-1.20058989032982,-13.0701926042532,"fit"
23.5714137294913,11.8534767762313,"Schroeder"
-0.542197373400147,-13.416428288543,"striking"
-23.3671513887989,-5.07394200006153,"folate"
-16.0337890086734,-3.9323612039042,"Hib"
-1.54489581509911,-10.5683965810951,"reentered"
28.3123960744068,-3.08504987692318,"fin"
-14.2980511157509,-4.17703855216579,"coadministered"
12.5817412732124,-8.39957986815161,"vouchers"
-16.774988251087,-21.4358629419411,"hypoxic"
-20.1704855865535,-13.8929559706207,"hypoxia"
-4.12289738596739,-18.6503095095091,"effects"
10.1673178945787,3.79253956264697,"Specialized"
-22.9451451015148,-0.89288533424554,"mL/kg"
-6.92767019944742,5.53206150375939,"population-weighted"
-9.22626138987724,8.58239593212645,"zero-dose"
-10.1648767177501,-13.0857047971916,"parasites"
-0.923921065432906,17.409629719859,"Genotypes"
-8.26818931596073,-4.7740427776884,"HCV-positive"
-4.45063719474007,-1.20224659228501,"AIDS/TB"
5.03423492046916,-5.14770801639024,"adapt"
-25.968579958704,6.93712073918845,"60--69"
-10.8650924917775,6.80482052416366,"Filipinas"
-6.16011437686031,1.52079556821551,"size"
14.4689078114068,22.8908615403472,"638-2772"
5.67288152551614,14.8425869596921,"elsewhere"
-2.77416405365692,-0.438986766937682,"distri-"
-5.91275849696955,5.90947953184615,"estimate"
-15.4000189583931,-10.7766402837969,"obliterans"
18.3962577452114,-5.97549504948405,"Egg"
-0.834080771526048,-21.0381149605367,"chlorine"
4.70124268335551,-20.1259553398048,"jugs"
23.2411014177311,-15.0478200471264,".osha"
7.49962078458686,3.98157629600356,"California's"
-3.79821817773651,5.8412691569143,"categorical"
-0.860168967264207,-18.243711812662,"disturbed"
12.8556647283421,4.65133579013801,"Facts"
5.3243182391121,18.8427164084063,"Niger"
12.4215637220451,-16.5117723364427,"breed"
-8.48723745898503,-11.2129614668283,"rhabdovirus"
-3.65882793771066,-1.39222355677186,".With"
-8.51624540093983,19.6458107166095,"2006--May"
8.84057488617817,-25.4814398236546,"vine-stalk"
21.3499700900192,14.3459369095377,"Lurie"
-13.0755209032207,7.92209648185991,"olds"
7.64249345237061,-9.90027237771796,"renovated"
-15.8415185512995,13.6263540471725,"fifty"
18.7925111194708,0.181609655175877,"Pharmaceuticals"
2.94571843213564,-5.5791801845411,"needed"
11.1341650023956,-4.68580155878477,"master"
27.4154647898827,-3.13537456653969,"preliminares"
-0.0576057944763066,10.3566453719233,"Detailed"
7.10489928166578,-5.24747154853765,"rewards"
-6.83468713554271,20.2268026179475,"mid-June"
14.6012592583123,11.3650411843668,"Osteopathic"
-5.99085590194922,-11.5551752663234,"Shiga-like"
-5.8649330766334,2.56489369380484,"positively"
-5.00170244815749,11.8926840154603,"HIS"
18.5727996423998,-20.1180800747408,"35-year-old"
-0.455041060000448,-11.184727856023,"friend"
-2.92444433387404,-21.8265870993287,"shampoos"
-20.8079790420043,-17.6639153605821,"feeling"
-6.21811829540077,-17.7448438449087,"Ciguatera"
14.0476821316258,14.8606138462693,"Chicago"
-16.7192002271301,-13.8598383723209,"myositis"
-18.4869495251489,14.6954157224876,"278"
-8.78247087841268,-5.21905080531204,"pandemics"
27.2413879592246,-4.96943559877366,"pacientes"
-3.00047741581673,-3.35938232818571,"Then"
14.3820992065588,2.70113744955579,"Them"
27.2003301610306,-2.65961312475521,"sitio"
10.3445345825497,-8.79916398566787,"paramedics"
24.4224885317937,2.81371129694286,"preparado"
3.53269248928552,8.42819336666044,"Component"
-13.3535023343768,-4.45824652155885,"ACAM2000"
-0.720329455757515,11.8512627189094,"They"
7.2807635737302,27.0045444667415,"Ther"
7.44026837794526,18.4984168014547,"Yokohama"
8.57862697848084,-19.2091477700937,"shipments"
-7.33929183951567,26.3813375354495,"45th"
13.4044197968386,14.056867230085,"Austin/Travis"
-5.99014418081221,-0.776298066957906,"diminishing"
-14.008017013108,23.1549064556494,"Rate*"
5.2092589579596,-1.06558916457536,"simplify"
7.08598329820637,9.6108275761602,"Pediatric"
-2.21811291863204,-0.656145528408505,".Within"
27.6811112122352,12.5879698788108,"Atkinson"
0.49478950713645,0.737152418065048,".-bound"
-22.821615182147,7.31393748676324,"14-17"
2.88520582948713,-15.8762453130339,"excavator"
-24.4779573396713,-5.43640005213738,"kinase"
17.3462360833147,5.49713898621815,"30333"
-12.5078546170692,-17.376824038515,"oocytes"
-9.78143777160063,-16.547959097463,"plate"
-28.0139445748473,-12.2188474872926,"=99"
-2.86548333528003,-0.540353578136503,"altogether"
-24.4902372289555,-9.07485877104149,"=90"
-10.5349462051684,-12.5548285788275,"staphylococcal"
-6.09617800155785,-25.963756116662,"patch"
29.5949693266853,16.2184561841405,"Orciari"
0.345973011805315,-1.2509595989859,"precluding"
6.17023708173704,-2.14141055436585,"programmatic"
0.546740144511845,21.2625391440756,"PREVENTIVE"
1.64375826187456,-1.53038655951441,"test's"
24.8950956326985,10.7364263932771,"Anderson"
20.8370244034264,18.0430646402015,"Senner"
22.0140122600068,-10.8592410964264,"800-458-5231"
-5.8062111572273,20.0934406514246,"mid-May"
8.43292524186287,-19.2233316002116,"lots"
2.68008947967924,-16.0290790915535,"conductive"
-1.91653259526674,-1.43367024331683,"extend"
1.06563318322456,-2.84749077506733,"nature"
12.73727857818,-5.24949351189178,"law-enforcement"
1.09749034694286,-2.915449371423,"extent"
-17.2499013281513,-18.9687161241077,"tendons"
-20.0646770858985,-16.9698861505768,"myoclonic"
0.928897103929589,-13.5727454598053,"airflow"
-20.2911931683352,-10.0670398842162,"HBV-related"
-6.97683311176805,-14.7003380940353,"fluorescent-antibody"
-19.2461567101392,-10.0438604858101,"anatomic"
27.4483445843952,7.85044101679638,"Moellenberg"
27.0037111363857,-4.09424076234535,"colaboración"
10.1300971835595,-10.3720164256378,"month-long"
-25.6300499632342,0.652426577755668,"Student's"
-16.0359318420722,22.8915323345882,"Ninety-nine"
-1.57215911792348,7.95252127344191,"."
-7.55608603733829,1.33346351177581,"much"
-19.3981600367685,-2.44899526389113,"obese"
0.0312130174890907,-21.8646348007122,"spit"
-2.29403072528804,-10.0802940999642,"circumcision"
27.0961611657054,-5.25667502489994,"medida"
-2.22853021674604,-19.0117361021203,"propellants"
-7.16924981343148,26.1679574298155,"13th"
15.8767904094196,-6.96165397117407,"preempting"
7.20313664672774,-7.67086876314687,"professionally"
6.30082889711937,10.2321220543384,"Influenza-Like"
-16.0531523524204,-3.90411471637102,"polysaccharide"
3.69449637668928,-15.0878096487166,"climbed"
10.8409343295361,-27.1239187079907,"kohl"
25.9639458873274,12.9702225605942,"Spielman"
2.86861559996061,-17.7165847068794,"conditioner"
-17.3768501734928,4.50603778714995,"controversy"
10.5843951567025,-4.23388344629792,"memorial"
-1.74150192792605,9.81522201362733,"Importantly"
23.5928664586602,-13.1783193323447,".gov/nip/registry"
-20.3150100623453,-11.2737564038693,"myocardial"
-19.0338712198855,-10.1589211891884,"exfoliative"
3.95216281129543,26.0597279892458,":237-42"
3.3957155300901,-1.83456088993544,"cost-effectiveness"
-20.1181339477475,-8.67363641772866,"EBD"
7.30905285989553,-8.59070916160272,"furlough"
-2.98173982703971,3.36680637899717,"EBC"
7.10842733217903,6.61190070782879,"TDSHS"
11.1418551550501,-4.24402554249234,"academic"
-7.64931032834046,-13.3561618264721,"EBV"
11.3020219861091,-4.04256665640508,"academia"
-13.8352451121848,12.1705795449937,"Table"
11.1603326874723,-4.4988304866009,"corporate"
26.1034936694301,-5.22771150682121,"Tabla"
-11.9530093834155,-11.5793859342359,"cloacae"
9.24000654864182,-23.4443864378955,"ham"
27.466260221496,-4.57664524780974,"han"
-10.4900331212795,-15.4874512113632,"cloacal"
-7.15637446889087,-3.89281646873585,"had"
4.63586545914792,-3.44933444114599,"advancement"
2.56893869243417,-15.0215169833448,"hay"
23.6442471694188,13.6811083864917,"Olsen"
21.2104959587222,3.90968275228392,"Wilson's"
-6.40031551642237,-4.31375966979431,"has"
2.60969772138714,-24.8443720005163,"hat"
22.8593372644095,10.6363348880854,"Spence"
-2.96671827600524,7.31345370174439,"Seroepidemiology"
4.80808336435649,-19.3408338582772,"municipal"
8.57353491021012,0.860969290894551,"objective"
-15.5791960611961,-11.7915345819328,"indicative"
3.28270238454148,6.15621327747704,"FRII"
-8.24092039239884,6.91383713242695,".Estimated"
23.5451461117828,7.74485283427341,"Brenda"
0.77547317381463,6.20182721243956,"Swedish"
-17.9618394923405,-14.8896485467147,"effusion"
12.8957754925222,-17.7854020981235,"captive"
4.78030875329609,1.40473568640127,"population-"
-25.267409165796,7.14187652313038,"25-44"
4.94089543682051,-16.5778734425664,"bottom"
-11.136827706968,-3.51652516438622,"syphilis"
-24.7859583119785,-5.25135632897643,"aminotransaminase"
7.75972026195617,3.05144941200792,"RMTFC"
-19.504573232547,-14.5988423721178,"insipidus"
-1.43873391678742,-10.097706178203,"Calls"
3.23006381203781,10.5111582070203,"Accompanying"
16.3418378949732,16.5953325796598,"Calle"
-17.3240178661724,1.52797775148952,"traffic-related"
-30.3657217644664,3.41441719530592,"CI=21"
-20.7985190635212,-16.11217970122,"restlessness"
19.6382795177973,10.7671410486852,"Genese"
27.9083065824282,-4.00574113756259,"información"
-9.34252198114027,11.8259336623441,"4-month"
13.1695064303352,14.1892659037025,"Okeechobee"
-1.61074178509193,-17.406873145946,"fomite"
19.5046789377452,4.40329721308848,"20814-5228"
11.3452772182686,-3.25786660017512,"nongovernmental"
2.53939521288528,-27.7679814417039,"gardening"
6.79834298814243,-23.5363399759522,"shoots"
27.442320505233,-3.05387730271542,"desconoce"
3.50449852256338,-25.0912245676574,"fabric"
3.8036241461965,-16.8692927112542,"lining"
-18.0609970272071,7.9902125711642,"16000"
28.2498139897831,-3.24562365427598,"realizando"
-0.396426963614917,7.67163061483545,"Interferon"
8.11141079488735,-3.91827605323085,"toolkits"
2.87539757751919,9.42198475461104,"Household"
13.3636299165645,14.3582290574746,"County"
-1.03997446462824,-18.9807672584831,"soldering"
-4.18763347358894,8.96276176099987,"Counts"
9.46012996034033,-7.73632962368405,"Gulu"
4.3881898514902,-13.3346939360068,"passenger"
-0.475435355967154,11.340988749695,"*All"
-18.2286211239318,-14.9034728165682,"effusions"
-3.63629123888612,17.379501287497,"2002--03"
-3.8759262480517,17.121713270964,"1995-96"
-12.8259921208146,-16.7621450357252,"serous"
25.8149502043408,9.4526810454992,"Burke"
0.19158682161374,-3.80825772975723,"underinsurance"
2.28654927065918,26.1316692168741,":195-200"
-18.5698088718451,-18.4936935250331,"palms"
7.56721589152415,17.2674685042604,"Melbourne"
-21.1887238442935,-16.1330605904033,"cyanosis"
5.74021456278812,-18.2719482107523,"smelling"
-16.4033412345717,1.91021794688408,"explosions"
27.0127861822091,14.1997510344877,"Yung"
18.0601210125097,-14.509609928024,"Creek"
18.8334828463857,-5.9308433045781,"Encephalopathy"
-7.51743528374678,-5.50068209849409,"12200"
28.1367805717282,-2.59457726510256,"actualidad"
12.1406210072919,20.0896994491155,"Wiley"
-5.11634025351779,-14.3109519746952,"chain"
-24.0465646776879,-0.84180756244487,"1-year-olds"
-24.6936377193573,-5.26773926508068,"aspartate"
4.51397814959164,-16.3419153756426,"chair"
-5.96621045020436,-13.1880557874728,"amplification"
0.555635597283238,-9.92577146429568,"child]"
2.91631360224857,3.23748674291616,"self-pay"
13.3122728698689,-5.89861162320507,"oversight"
20.903662503328,10.8349276846647,"Mascola"
-10.3547624663457,-13.2083068479823,"ameba"
25.6020295936402,-5.27733536327287,"minuto"
-19.551313936021,-11.4830644266802,"hypochloremic"
-2.938014453008,-2.18049799282869,"exact"
-25.4573942860384,-9.25267763651915,"minute"
-5.16228069581059,15.0454535531204,"1968-1980"
-10.0855294843227,3.61597643288036,"skewed"
14.2234301513835,-11.9436985271089,"Katrina"
12.0992794644367,-16.490445542096,"roundworm"
3.91882389589443,-4.0384818375338,"hindered"
7.67884669322889,-4.34203771378833,"Self-management"
-13.9758209837038,-3.14767294567183,"M3"
-5.27968225518074,-9.37584195156371,"M2"
-3.13076886648706,-0.0598189664927064,"incrementally"
-9.08902903473577,-7.36568737599765,"-infected"
-3.72673264874288,0.595235506467734,"GAVI-eligible"
-2.58551263052156,-1.4023985789183,"PKU/PHP"
-21.326776696357,11.387150489104,"{40%}"
-18.6407376548809,8.32296605189519,"300"
4.85413279275237,27.3857798623009,";234"
16.5483787270759,1.1305983573994,"301"
6.06651662270785,-19.3532045539858,"ground"
-19.9186951749103,14.3539286474345,"302"
-1.05011323336106,-16.1216704943246,"unintentionally"
7.06610720670126,1.65250111014159,"drafted"
-9.50340274124607,-3.09348758319657,"HIV-seronegative"
22.1680958865865,9.62920368797291,"Ma"
-1.59294133088064,27.338489930513,"Mo"
-13.6720649464069,-2.27309576220014,"mid-decade"
-21.0137504937001,16.5957896407492,"305"
17.24460817725,12.9978351472055,"Mt"
4.32582742204568,-3.98350694879013,"address"
9.624569638858,0.293783732529409,"My"
20.6138291140973,13.0832849868153,"ME"
21.5920179516403,10.0503886930848,"MD"
27.1963045086215,10.6684318423801,"MG"
28.3399505928898,9.4872891128508,"MF"
24.3543083263251,10.9570975759638,"MA"
25.9263042942553,10.8363828503663,"MC"
26.2427085703395,12.3195042399832,"MB"
26.0659369862686,10.8542459266154,"MM"
-4.63807156346742,-0.821556745577984,"impacted"
19.840496621555,14.3934125084749,"MO"
20.2912926654889,12.9759121513251,"MN"
19.1152416093585,13.4171581829211,"MI"
27.8446380868624,11.8317678625972,"MK"
27.5184701445864,11.5459142003386,"MJ"
-8.76461713312204,-25.5700127538018,"MU"
3.13833765787787,-14.2580692880134,"MV"
25.9946590585671,10.163165781122,"MP"
22.8266633119783,10.6540001055402,"MS"
19.824256657206,13.5789003896572,"MR"
-19.0310648852854,-13.3646221981076,"atrioventricular"
-9.49405313106774,12.1798549824084,"12-month"
3.47168162308524,12.5715049836416,"influx"
28.4426356450856,11.6792669596985,"MZ"
28.2737800145767,-3.20023669085024,"sistemas"
8.75684482966753,29.7800259533845,";68"
8.75498875936319,29.6976447487583,";69"
16.7643777891502,15.1176472314262,"Davidson"
-12.7442771435599,-18.8416198774405,"undergone"
-7.31016645311596,20.1861506028119,"August"
-11.0872685888995,-8.49124610534732,"toxoplasmosis"
-10.7375348968761,-7.39541246153913,"POWV"
14.5832590817949,9.75076472219163,"AAPOR"
1.46028544091053,-6.62018130677335,"opposed"
16.6993166115899,1.47177143219284,"800-232-2522"
-0.982721425016482,12.2620927491029,"Those"
-0.74701580511276,8.10739397094886,"Implications"
24.9697863714987,12.0879163323111,"Barr"
4.34703529311459,12.1447148946407,"Laotian"
-6.1211731496489,-3.28966277718432,"following"
16.2623177573629,13.4645115538726,"20082011*"
-12.8956595448721,-12.5095022459558,"Shiga"
29.5704049987286,-4.84680484306568,"dosis"
-5.88854414446135,20.23302448863,"mid-September"
-5.1704462879328,7.99491967308104,"Significant"
-7.4781704070832,20.2769913513288,"4--December"
3.27912760446653,-0.645859758937903,"epidemiologic"
8.98446874166483,-24.3364171079293,"sour"
13.4917828494143,5.46395152278623,"Foundation's"
2.76803938299106,6.6073964461076,"ACBS"
0.328830218961738,-21.6562263352409,"laxative"
23.0598170154096,10.3678693380476,"Lambert"
9.52189357581621,-8.97638049281173,"extended-care"
4.29814319466119,-14.9476288489893,"surfing"
-18.2128944035859,-17.8212259612897,"quadrant"
-3.70931476356954,1.14217269787071,"middle-income"
28.841366969853,11.2792491305436,"Sutter"
26.9593005794745,11.3557229889547,"LM"
19.0453313550418,17.0907121276773,"Bowie"
11.7107984267865,-6.47564607306961,"professors"
26.2227866641506,9.7797848732308,"LI"
20.5642650189811,14.147158069073,"LV"
30.2125289851951,-2.1178071197529,"constituyen"
1.55222013063872,-20.6528793080011,"disconnect"
27.0209008013195,12.3144664830565,"LW"
-2.93964183361878,-0.664577005713311,".Persons"
11.4385400787365,-3.55852378832885,"Agencies"
-30.2374374085262,3.37971572605388,"CI=+4"
-8.38954671298665,2.49622854484033,"modestly"
10.5794566062886,-17.6385829197812,"sorted"
-9.42557034528017,-18.7889838077727,"concentrates"
-25.6643806839095,6.69648733987099,"18--29"
-16.3695079060257,0.876295296398368,"cathead"
-25.291859520805,6.57893162648843,"18--25"
-25.0629248484226,6.54851304647792,"18--24"
-16.6643547955466,9.81824775134693,"18--20"
-13.2269784488712,15.5061809244327,"Yellow"
25.494478964646,11.1615289421526,"JD"
-20.3495341627037,-14.2633081322158,"instability"
-10.729671627312,10.306737267925,"quarter"
26.4286900004529,-5.45969590599225,"niños"
-18.5283920603109,16.4151979972107,"1174"
2.39537862189949,-9.69632463728377,"entering"
-21.3379631302172,13.0889836075241,"1173"
8.96060173638946,-24.0357394607339,"salads"
13.9813204632295,-11.697312440019,"disasters"
22.3121812691078,7.83135639946988,"Deborah"
13.9975682253327,16.7460961373292,"Michigan"
4.99294593712938,13.1551378490801,"Rollshausen"
-0.639001243592572,-8.61636284043232,"seriously"
-2.97363315020119,4.89239296758812,"Arbitron"
-13.099660732577,-15.2800821186407,"pathologic"
25.6595547077233,15.9141966122844,"Zubeir"
28.0133945698699,-5.15588633241687,"tienen"
7.17738371370068,-5.12671387993195,"incentives"
13.508748232982,-1.60882510138452,"Presentations"
-2.85334380302696,-25.3020791541051,"multivitamins"
2.17287418959348,-15.082205674421,"wrong"
-10.520710510593,-8.23866889041047,"Norwalk"
3.50321799857223,-26.3149072863537,"groomers"
0.780377229767928,2.08191793214799,"spoken"
6.28707152615998,-4.90984269492583,"affords"
-6.72299139018589,20.7225384535761,"Monday"
-9.34315071662259,-9.24278658026697,"enterovirus-positive"
-6.48769653741056,-17.3264860825696,"Ticks"
-8.87141421031411,15.758959445954,"2001--2010"
13.6272786363907,-12.2300682789286,"surges"
-16.0901554966032,2.7103839300304,"ED-treated"
-12.1312598827321,-24.1203747803483,"piperacillin/tazobactam"
10.5917146893376,5.23231523667435,"History"
-17.5739187169816,-9.64168714824179,"syndrome--associated"
-21.9718974353078,11.3944435409341,"[72%]"
7.63951008779661,-3.79525398772447,"proactive"
-2.55538507152577,8.39334162688457,"Location"
4.44154326049007,-15.5368954202087,"turned"
11.2576303879536,9.59263918989491,"Field"
-4.80989391028998,-6.70356337355993,"uninterrupted"
-2.5368330473418,3.11866923648405,"borough"
-16.9475670803787,-4.79725407732244,"aegyptius"
-8.73359850143621,-14.872042160485,"dilutions"
11.381199376755,-18.5084771012804,"zoo"
23.7785464263195,14.0732152375136,"Redeker"
-1.13762403963179,-9.92025965865148,"opposite"
25.0271654644762,8.61861353696113,"Wong"
22.073229064807,13.132963470028,"Maxfield"
-1.00126938030445,21.5266154936889,"RECOMMENDATIONS"
12.620619210596,-10.2643652985285,"Depository"
-3.53810482630801,-23.0882003255972,"EDTA"
-4.72957188809676,-7.41478412008777,"prevaccination"
23.9427630574881,5.03430385785707,"Melsungen"
-12.3626358321789,6.93444390193562,"boys"
-12.6718911189267,-11.9225197074451,"Cyclospora"
-10.921935377144,11.6352718200767,"non-influenza"
2.4819510807509,-17.2876293847365,"friction"
5.44107419885804,18.8469446956331,"Ethiopia"
-4.55302042214341,-0.978316957939848,"inconsistent"
22.9996319667722,13.1316127483547,"McDermott"
8.43800629608806,-8.90453776358739,"inmate's"
-24.1614138773298,-0.809836311169678,".25%"
-8.33313092103768,-19.6815127008404,"interproximal"
7.28786348050784,16.0372833374515,"Mid-Atlantic"
12.9297115973222,1.99746412980512,"SR2S"
-7.39922675530677,-11.9356814470165,"recombinant"
12.8116124679827,-17.6382374556558,"gerbils"
6.53042046806998,-10.5757783231252,"apartment/condominium"
-13.1558074575567,-3.39753248768067,"YEL"
-25.3395943694593,-6.95246499571634,"neutrophilic"
-7.11021489586706,-4.39412215872553,"recurred"
0.953819009344604,11.9512897201,"Facilities"
6.3047607571235,-8.58701484294158,"MSDS"
-14.3854177445602,-3.95203533728379,"attenuated"
24.2228686759833,-15.3964112989079,".gov/pulsenet"
-10.3846283032266,-24.4498209207428,"Oseltamivir"
0.863772200488261,-23.6946704827339,"recapped"
-1.1698649637178,10.2990216604584,"Worldwide"
-20.1477718815007,17.4867947105675,"833"
-19.0121243201276,17.9941334513159,"830"
-19.0704558696272,18.2996087874468,"831"
-21.1589512943509,12.4263438148748,"836"
-19.3906747046286,15.0377851452039,"837"
-20.1891067571342,17.4868155895729,"834"
-19.0765426590531,14.7715533857131,"835"
2.92811101826519,-10.1774475470753,"activating"
7.15667614816126,-7.5810292971618,"vaccinator"
-19.9379188184415,14.2186358256239,"839"
7.77349527551426,11.5125083659046,"Designated"
16.1068996129725,-5.01892541702172,"sponsorship"
-14.3991042887404,-3.83166084380379,"vaccines"
-20.6884407231373,12.6866755616108,"83%"
11.8424125080171,17.4047176161418,"Harbor"
0.26831180752139,-23.5346014547374,"multipatient"
-2.44219840081697,23.9255858167353,"tape}"
-1.4107965965045,4.47614657119365,"HTCs"
-14.378172262416,-4.06553892464865,"vaccine*"
-2.36118754242583,-2.79581480583193,"vaccine-"
-8.7820655285828,-6.91704044416935,"III/LAV"
4.89353631440867,-11.3923664154973,"workplace"
4.7283255960925,-10.4593903297097,"grooming"
11.4801520466688,-13.4404546808104,"Yosemite"
9.78095073883808,15.293691005649,"Fairbanks"
-18.4446790240791,-10.0476141054273,"cholestatic"
-7.73955877167486,-23.6022957447137,"suppressant"
5.73688341438584,14.9835550374549,"west"
-7.32953592541443,26.5446383665268,"Interscience"
-24.5871698777881,-5.0397556922505,"SGPT"
-7.18774579652567,-1.17840379037539,"incubation"
8.94690052696194,-4.81942086379044,"motives"
-22.3608118002084,-2.61513690732664,"10-hour"
20.8623622047068,-13.7727352061562,".Established"
-8.85089760712454,17.8441241340156,"JanuaryMarch"
-21.4042739022757,-5.06201362588336,"readings"
-4.79350843765735,-12.9796431608513,"tightened"
25.0051758086493,16.3222874523222,"McGinnis"
-5.54946844597841,7.58554197671907,"Adjusted"
-12.8452571173424,-11.8222548617339,"Muenchen"
7.56290989638368,29.0823679303148,"Prev"
4.98782351581581,-3.84626385722527,"technology"
11.4262563322215,6.5297900275284,"Profile"
2.14513036777804,1.10345170097359,"verified"
10.6769647411639,6.22996223025038,"Blood"
-14.1808321321249,-4.62468681094715,"Antitoxin"
27.9027335008742,8.75467189906169,"Bloom"
7.07068879444598,1.68228413162902,"NASPHV"
-15.4654060299208,3.37779158125151,"assigns"
4.63836472139512,27.802957218165,":56-60"
16.1491846622717,-4.30028182467921,"advertisement"
-15.4613047467487,23.239386819707,"Forty-seven"
17.9674895827615,-2.09295546057994,"IRB"
0.565569587911943,15.6857607358338,"IRC"
-12.1765764272853,-9.61108291417374,"NDM-producing"
-10.6738136070922,5.04667637410197,"50/100000"
-3.85085432983772,-11.2368267022994,"BlnI"
-3.18157722228808,-2.03513489802899,"persistently"
